"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"60201300003068","Nodes","3068","21.000000","27.865645","Default Known Flow Node","Known Flow","314440.013718","688334.943512","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003083","Nodes","3083","21.000000","28.171166","Default Known Flow Node","Known Flow","314485.559798","688691.590533","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003780","Nodes","3780","21.000000","28.274537","DDS demands","Known Flow","314494.483732","688723.327617","","0.000000","","","","","","-14.470000","","","","-12.939333","-14.470000","","","","","","","","D1 PROFILE","","",""
"60201300003084","Nodes","3084","21.000000","27.732999","DDS demands","Known Flow","314453.051721","688698.707611","","0.000000","-15.999999","","","","","","","","","-14.307486","-15.999999","","","C1 PROFILE","","","","","","","",""
"60201300003091","Nodes","3091","21.000000","31.994820","Default Known Flow Node","Known Flow","314518.856739","689120.395725","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003093","Nodes","3093","21.000000","31.004147","Default Known Flow Node","Known Flow","314539.674745","689010.447696","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003094","Nodes","3094","21.000000","31.004147","Default Known Flow Node","Known Flow","314539.440745","689008.188695","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003095","Nodes","3095","21.000000","29.467964","Default Known Flow Node","Known Flow","314228.671660","689040.026704","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003109","Nodes","3109","21.000000","29.467964","DDS demands","Known Flow","314250.779666","689034.315702","","0.000000","","","","","","-8.819999","","","","-7.887001","-8.819999","","","","","","","","D1 PROFILE","","",""
"60201300003097","Nodes","3097","21.000000","30.665539","Default Known Flow Node","Known Flow","314491.412732","688998.969692","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003100","Nodes","3100","21.000000","31.500083","Default Known Flow Node","Known Flow","314531.087742","689035.411702","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003101","Nodes","3101","21.000000","32.125840","Default Known Flow Node","Known Flow","314525.646741","689093.420718","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003102","Nodes","3102","21.000000","32.125840","Default Known Flow Node","Known Flow","314536.690744","689088.300717","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003103","Nodes","3103","21.000000","24.620424","Default Known Flow Node","Known Flow","314051.356612","688961.983682","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003105","Nodes","3105","21.000000","30.176776","Default Known Flow Node","Known Flow","314360.502696","689022.283699","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003106","Nodes","3106","21.000000","30.296290","Default Known Flow Node","Known Flow","314411.167710","688957.467681","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003090","Nodes","3090","21.000000","30.733000","Default Known Flow Node","Known Flow","314470.215726","689005.106694","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003110","Nodes","3110","21.000000","31.507872","Default Known Flow Node","Known Flow","314515.507007","689035.847905","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003111","Nodes","3111","21.000000","31.507872","Default Known Flow Node","Known Flow","314496.057733","689037.988703","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003112","Nodes","3112","21.000000","32.037803","Default Known Flow Node","Known Flow","314519.250739","689094.368718","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003113","Nodes","3113","21.000000","30.622848","Default Known Flow Node","Known Flow","314540.549745","688950.912679","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003122","Nodes","3122","21.000000","31.092164","Default Known Flow Node","Known Flow","314517.511739","689009.441695","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003115","Nodes","3115","21.000000","32.077542","Default Known Flow Node","Known Flow","314521.377783","689068.521436","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003118","Nodes","3118","21.000000","35.073795","DDS demands","Known Flow","314574.520754","689151.465734","","0.000000","","","","","","-5.140000","","","","-4.596280","-5.140000","","","","","","","","D1 PROFILE","","",""
"60201300003121","Nodes","3121","21.000000","30.516954","Default Known Flow Node","Known Flow","314410.958710","689019.700698","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003123","Nodes","3123","21.000000","31.092164","Default Known Flow Node","Known Flow","314515.053738","688993.061691","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003125","Nodes","3125","21.000000","32.050271","Default Known Flow Node","Known Flow","314504.282735","689089.927717","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003126","Nodes","3126","21.000000","32.050271","Default Known Flow Node","Known Flow","314517.616694","689085.210210","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003129","Nodes","3129","21.000000","31.004147","Default Known Flow Node","Known Flow","314539.287745","689000.170693","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003034","Nodes","3034","21.000000","26.737538","Default Known Flow Node","Known Flow","314776.520809","688761.350628","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003130","Nodes","3130","21.000000","26.600908","Default Known Flow Node","Known Flow","314774.232784","688764.176387","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003827","Nodes","3827","21.000000","26.604114","Default Known Flow Node","Known Flow","314774.767898","688760.955363","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003835","Nodes","3835","21.000000","24.731459","Default Known Flow Node","Known Flow","315089.668894","688817.789643","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003086","Nodes","3086","21.000000","30.635826","DDS demands","Known Flow","314648.923774","688830.765647","","0.000000","","","","","","-18.729999","","","","-16.748701","-18.729999","","","","","","","","D1 PROFILE","","",""
"60201300003141","Nodes","3141","21.000000","30.909189","Default Known Flow Node","Known Flow","314612.318765","688874.764659","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003142","Nodes","3142","21.000000","30.590867","Default Known Flow Node","Known Flow","314659.162777","688846.090651","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003147","Nodes","3147","21.000000","24.716747","Default Known Flow Node","Known Flow","315090.567895","688761.263628","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003149","Nodes","3149","21.000000","30.431586","Default Known Flow Node","Known Flow","314698.795788","688884.840661","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003150","Nodes","3150","21.000000","30.431586","Default Known Flow Node","Known Flow","314672.858781","688897.920665","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003159","Nodes","3159","21.000000","23.113395","Default Known Flow Node","Known Flow","314990.408867","688718.859616","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003163","Nodes","3163","21.000000","22.316534","DDS demands","Known Flow","314991.124868","688590.456581","","0.000000","","","","","","-6.449999","","","","-5.767705","-6.449999","","","","","","","","D1 PROFILE","","",""
"60201300003161","Nodes","3161","21.000000","26.160130","Default Known Flow Node","Known Flow","314834.430825","688821.042644","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003162","Nodes","3162","21.000000","22.257206","DDS demands","Known Flow","314983.520866","688560.816573","","0.000000","","","","","","-15.970000","","","","-14.280660","-15.970000","","","","","","","","D1 PROFILE","","",""
"60201300003178","Nodes","3178","21.000000","47.497156","Default Known Flow Node","Known Flow","314720.780794","689534.942838","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003169","Nodes","3169","21.000000","33.077181","Default Known Flow Node","Known Flow","314617.961766","689068.353711","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003171","Nodes","3171","21.000000","36.389860","Default Known Flow Node","Known Flow","314657.322777","689217.826752","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003172","Nodes","3172","21.000000","35.675230","DDS demands","Known Flow","314662.542778","689216.516752","","0.000000","","-64.269994","","","","","","","","-57.471380","-64.269994","","","","C2 PROFILE","","","","","","",""
"60201300003818","Nodes","3818","21.000000","35.379418","Default Known Flow Node","Known Flow","314639.117772","689175.978741","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003810","Nodes","3810","21.000000","35.494010","Default Known Flow Node","Known Flow","314640.474254","689182.014601","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003117","Nodes","3117","21.000000","33.077853","Default Known Flow Node","Known Flow","314610.028764","689065.719711","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003176","Nodes","3176","21.000000","33.086006","Default Known Flow Node","Known Flow","314611.179764","689065.615711","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003177","Nodes","3177","21.000000","35.657576","Default Known Flow Node","Known Flow","314648.215774","689178.128741","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003168","Nodes","3168","21.000000","47.735385","Default Known Flow Node","Known Flow","314733.543798","689579.999851","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003190","Nodes","3190","21.000000","48.448975","Default Known Flow Node","Known Flow","314812.530819","689719.278888","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003189","Nodes","3189","21.000000","49.174615","Default Known Flow Node","Known Flow","314918.378848","689800.419911","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003182","Nodes","3182","21.000000","46.873188","DDS demands","Known Flow","315047.289883","690146.486005","","0.000000","","","","","","-2.240000","","","","-2.003048","-2.240000","","","","","","","","D1 PROFILE","","",""
